"setor_economatica","setor_bovespa","id_cvm","codigo","listagem_bovespa","at","k","ll","d_cp","d_lp","v","depreciacao","caixa","dividendos","qtd_acoes","pl","v_merc","ebit","desp_fin","div_onerosa","fcl","cap_giro","ano","inv","fc","divida","cv","tamanho","alavanc","caixa_normalizado","dividendos_normalizado","q_tobin","cob_juros","div_pl","roa","roe","rok","fcl_normalizado","divonerosa_normalizado","tx_vendas","epu","cvm_reg","idade_firma","divlp_at","dum_dividendos","cv_industria","ln_epu","kz","ww","sa","fcp","dum_kz","dum_ww","dum_sa","dum_fcp"
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",1108178402.4,20307336.004,6208470.0353,219050958.17,73545524.872,60782429.098,33342610.657,88659129.536,0,58226600,815581919.33,768020921.28,21313699.964,17035606.291,141051470.19,34970100.779,92744604.31,2013,-0.0591720459082391,1.83238029461497,13.5558376766222,-0.630750522539316,20.8259834253067,0.264033735376643,4.10752978315231,0,0.95708182186641,1.25112658744997,0,0.0056024102453668,0.0076123193613711,0.287635077304121,1.62014595926362,6.53483874469568,0.369249477460685,137.888738632202,1989,24,0.0663661416904726,0,-0.0632940848999165,4.92644711817385,-6.13692865156441,-1.06607591691887,2.34127839768839,-9.66481712202148,0,NA,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",1059427809.4,16377048.779,3623020.3226,192317841.62,80173425.821,104714731.83,31336108.793,28704762.389,0,58226600,786936541.97,694276412.02,15765778.876,45433356.949,161684824.39,109291385.67,56587065.06,2014,-0.19354026664186,1.72150247126034,13.4183660223737,0.722779648394236,20.7809947968718,0.257206073901812,1.41351688785501,0,0.912537570642517,0.347008892468533,0,0.0034197897114404,0.004603954867225,0.178409434003867,5.3818672054509,7.96189240962736,1.72277964839424,148.63472366333,1989,25,0.0756761575537702,0,0.21250655058098,5.0014917770144,-2.51788474751222,-1.07305291617296,2.25394585885283,-5.00504630688286,NA,NA,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",1082163266.3,12146260.075,54287192.645,96966220.655,66851839.704,118638192.3,13035184.261,141567695.37,95533274.868,57531789,918345205.92,752119503.5,5300358.6121,41599281.433,81103072.251,7856904.5705,288484343.88,2015,-0.258336453722057,4.11077586776967,10.0029048316117,0.132965631737511,20.8022278990559,0.171826498634843,8.64427390309356,5.83336327302759,0.846394987135963,0.127414667501812,0.104027629536428,0.0501654365247604,0.0591141460695219,3.31483366616161,0.47975094148677,4.9522397683151,1.13296563173751,249.816769917806,1989,26,0.0617761125200374,1,0.0477983429168951,5.52072772881606,-244.351818221496,-1.34985969929587,2.23626351765897,-17.6162345837675,0,0,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",915230363.3,29047586.581,1831016.053,137018432.7,46219216.423,69938791.614,7625144.8055,44150681.235,35731575.754,54429189,731992714.18,670676579.1,11462249.701,37811262.075,120650799.55,9010115.535,145366170.93,2016,1.39148399603159,0.778524484088984,15.0859316358743,-0.410486705350786,20.6346863547222,0.200209320483762,3.63491979937701,2.94177594859379,0.93300469746664,0.303143800867165,0.0488141139410487,0.0020006067613382,0.00282541657880603,0.150747311657576,0.741801631067084,9.93316451360441,0.589513294649214,308.932376861572,1989,27,0.0505000907709724,1,-0.12413735237783,5.73312240783948,-120.478102278105,-1.03800640100894,2.02121823775335,-8.79167492075952,0,1,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",996867636.59,63385993.571,34268817.776,157116414.91,88267904.408,189122453.02,19468137.367,23204052.672,14052197.522,53802168,751483317.27,729638820.79,44224398.399,38466171.156,181180518.83,72579009.865,69646820.032,2017,1.18214320126894,1.8499628185341,8.44766633653846,1.69592387169606,20.7201285574174,0.246155367384463,0.798828935660278,0.483764717692296,0.978086863611378,1.14969587744118,0.0186992807412532,0.0343764974588039,0.045601568243048,1.1797475043388,2.4986244438109,6.23736909518363,2.69592387169607,346.490038553874,1989,28,0.088545260341623,1,0.340247827431955,5.84785406945444,-20.8993399818999,-1.1648248796571,2.07018553292725,-4.09835306202254,0,0,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",1348169919,91751843.481,142124626.66,191899150.83,234540506.34,351210412.32,20632105.635,69164172.143,42806320.477,53802168,921730261.85,876874243.82,163010444.24,208173257.93,297513271.85,26224209.162,226809078.67,2018,0.447509746427289,2.56770815010879,6.72766384410045,0.857052966010646,21.0220138941632,0.316310022315276,1.09115860218437,0.675327750902125,0.966728216244973,0.78305179954869,0.046441266223682,0.105420410778354,0.154193295525247,2.24220870657811,0.413722459562391,4.69367529147822,1.85705296601065,165.088276545207,1989,29,0.173969544220338,1,0.251097188099686,5.10648034019899,-29.3271951220609,-1.22136163319866,2.34955369115652,-4.94120060258749,0,0,0,0
"Agro e Pesca","Consumo Nao Ciclico",2003,"AGRO3","Novo Mercado",1516575009.7,216708054.7,61037727.07,228278376.58,344407011.59,348850359.53,17840457.371,89696770.721,50046972.319,53950410,943889621.57,1027141884.3,90383442.648,136373445.11,458757907.04,40969089.364,251345948.82,2019,1.36189319449343,0.859690459051475,6.24167718535913,-0.0067197688542607,21.1397203462502,0.377617582046391,0.977601836845648,0.545460128322803,1.05489491930008,0.662764239585617,0.0530220601808878,0.0402470874698602,0.0646661703605493,0.665247964011096,0.446520612661956,4.9999857183796,0.993280231145739,158.080664316813,1989,30,0.227095270189193,1,0.0262908085767512,5.06310543639972,-22.1366388514901,-1.06269367194999,2.43620048647318,-4.47090486958323,0,NA,0,0
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",3821626789.7,535062860.24,480990188.01,1042493270.7,448095979.07,4028382789.3,84543311.46,798678089.59,159838255.86,348363000,2311994759.4,6733410382.2,487866617.25,97931617.487,369141428.75,427258599.19,1475795930.5,2011,0.064933019094131,1.12557858476538,2.9667125639683,0.0796425463855977,22.0639420300898,0.39199377217582,1.58960513321726,0.318125306442275,2.15196304729055,4.981706927436,0.0691343504175938,0.125860062868085,0.208041210324726,0.957312441462276,0.850370720489265,0.734700397660063,1.0796425463856,133.884857654572,1977,34,0.117252678958004,1,-0.0807328140476792,4.89698015933123,-13.9027958344007,-1.14380103043584,3.31202885383184,-6.11547596143137,0,0,0,0
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4051596955.2,730821593.5,413896547.34,1116788775.6,479516437.98,4445196557.4,88990204.252,181578570.52,124086327.69,383198000,2447495231.1,8435752482.7,431304910.5,107712768.73,441644082.71,1309766.4531,1601770458,2012,0.365861187173771,0.93986480647607,2.98339752615979,0.10346925550549,22.1223769502711,0.394753706424878,0.339359323946636,0.23190981267947,2.47607494210509,4.00421338700463,0.0506993133687254,0.102156397074192,0.169110256919266,0.77354751767736,0.00258013565697092,0.825405976620957,1.10346925550549,117.530190149943,1977,35,0.118352452941936,1,0.0829123855418411,4.76669523802776,-8.57857068750005,-1.11359124230689,3.3399893506353,-3.84939085877862,0,NA,0,NA
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4692620711.2,871340903.36,432709982.94,1416058776.3,716055175.65,4781916320.6,93032136.87,187987671.16,153154357.71,421519000,2560506759.2,8152700386.2,454188386.02,209840145.72,777222842.55,73679520.628,1632706185.6,2013,0.192275804532587,0.719385037998333,2.91742057283643,0.0757491280423713,22.2692570503775,0.454354631066591,0.257227855378086,0.209564631193399,2.19169947266417,2.1644494406044,0.0598140806149839,0.092210730329694,0.168993884271251,0.592087024779461,0.100817383179853,1.06349189660335,1.07574912804237,137.888738632202,1977,36,0.1525917434454,1,0.0584628108692343,4.92644711817385,-7.2632830643942,-1.10079493483493,3.47210936563067,-3.63856445997171,0,NA,NA,NA
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4783339147.6,915717730.67,367484709.05,1305996510.7,721507051.13,4868072174.7,101954835.11,415309364.35,152559063.21,460751000,2620493083.6,4207478038.2,426339769.09,219075984.84,674237261,157711570.02,1499620843.4,2014,0.0509293516910285,0.538755316489542,2.32687752177327,0.018017014168326,22.2884047060093,0.436210203340719,0.47663246698108,0.175085391517503,1.30347888946121,1.94608171863919,0.0582176935191206,0.0768259781944131,0.14023494713642,0.421746193290058,0.180998699145012,0.773792735311812,1.01801701416833,148.63472366333,1977,37,0.150837527690674,1,-0.0058254392002759,5.0014917770144,-6.32140544588075,-1.08977374307777,3.45468405824201,-3.94442266139421,0,NA,0,NA
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4460586007.5,878140942.84,322755334.32,1552084147.9,619538674.4,4890569303.3,120432633.92,468079030.69,503598070.69,460846000,2180269091.5,4599191617.9,437119579.14,264767846.6,797296251.22,343960324.47,1065656536.7,2015,-0.041035339353434,0.483978799794271,2.37149806055529,0.0046213629939426,22.2185459861634,0.499006608002765,0.511160825014846,0.549949022305743,1.5179203873248,1.6509541651422,0.230979777979392,0.0723571597492619,0.14803463277918,0.352461597619007,0.375618286017391,0.870679058094294,1.00462136299394,249.816769917806,1977,38,0.138891767440043,1,-0.041848186113966,5.52072772881606,-20.8117377314297,-1.08517162974464,3.33247439498565,-3.96831696352274,0,NA,0,NA
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4217416519.7,805204363.35,403188173.72,1109013639,804858678.23,4521119859.6,115549156.17,436396248.06,146960782.97,463054000,2203489545.8,4864294162.8,526715965.61,219372895.9,660898665.17,271813329.47,1413378241.1,2016,-0.0830579419906279,0.590722177481384,2.17945915497384,-0.0755432385858855,22.1624885784007,0.464829757718105,0.496954676374215,0.167354436856928,1.60718450462943,2.40100748749791,0.0666945678277064,0.0956007479547409,0.182977121215984,0.459138338791091,0.309532691404784,0.752611150361107,0.924456761414114,308.932376861572,1977,39,0.190841638351446,1,-0.0343533589860111,5.73312240783948,-5.92015831666357,-1.08775757046112,3.22680961719157,-4.05741019349407,0,NA,0,0
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4174015012,781677181.91,392427086.11,1214800723.2,506455366.8,4031477224,115708305.22,681583031.25,161760041.73,463054000,2368271343.6,8645175141.2,410979929.64,140761359.76,794673271.16,213989199.22,1428083683.9,2017,-0.0292188946196426,0.631063881988836,2.13766363962414,-0.108301184398,22.152144242145,0.420893640633872,0.846472103571717,0.200893150972267,2.48356347578944,2.91969280732103,0.0683030017515261,0.094016692556639,0.165701910454852,0.487363337770964,0.265757624970774,0.986921218178468,0.891698815602,346.490038553874,1977,40,0.121335300746158,1,0.0041681547603968,5.84785406945444,-7.63067876890574,-1.0873574253602,3.17472195810544,-4.66138201290804,0,NA,0,0
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4155556237,804697015.31,346114247.77,1210728000.4,366114683.76,4076627809.5,111297059.69,541650980.51,215506890.34,463053374,2485764147.3,8062095560.1,478268934.83,218528463.83,639953394.85,158298501.89,1283909800.3,2018,0.0294492840941728,0.585166508688832,2.0172556147885,0.0111995139724991,22.1477121280146,0.388135684691231,0.692934363500922,0.275698069903252,2.31953021317276,2.1885887378134,0.0866964352084973,0.0832895112062949,0.139238571022896,0.442784125953737,0.202511350661667,0.818692690102962,1.0111995139725,165.088276545207,1977,41,0.0881024495590288,1,-0.110037234871819,5.10648034019899,-10.4769294663124,-1.09951511542855,3.12954571938565,-4.33257709657342,0,NA,0,0
"Textil","Consumo Ciclico",1045,"ALPA4","Nivel 1",4526469272.8,1168738642.4,274373481.89,1257725718.7,531473060.79,3715820030.6,159408986.01,566817646.43,36035.26148,578816719,2645519712.7,17536575193,429470248.28,94315290.067,279023031.6,367328440.83,1354964869.8,2019,0.452395895801549,0.539063100330862,2.22344403601489,-0.0885064312369133,22.2332080625656,0.403452616584562,0.70438641581346,4.47811546388274e-05,4.26950296307554,4.55355910982102,1.36212409633579e-05,0.0606153417496364,0.10371250706349,0.340964955343224,0.456480431567764,0.346742968212091,0.911493568763087,158.080664316813,1977,42,0.117414485498372,1,-0.0262266962181906,5.06310543639972,1.00528976384688,-1.08642759060849,3.18969391028243,-4.31964706493257,1,NA,0,0
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",11711421063,3752516408.5,475878865.94,1434504857.9,5189590961.2,1933643461.9,50566187.696,442963424.61,1344461915.5,624901800,3218099923.1,4819879687.1,1377756449.1,412121841.04,5216830512.2,495230936.48,1409437545,2014,0.0731147666815616,0.150548565123818,1.89430618432159,0.0732161552786626,23.1838303618473,0.673030286392103,0.126675153497554,0.38447851460315,0.977163697269417,3.34308039977497,0.417781283250173,0.0406337423426307,0.1478757270786,0.136088049351401,0.141622200412086,1.49186765585778,1.07321615527866,148.63472366333,2008,6,0.4431222251581,1,0.236269140368688,5.0014917770144,-13.0645000913196,-1.06494600173638,5.78558660393579,-3.32817062878057,0,NA,1,1
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",11866145841,4340116631.4,247913844.04,2284245960.9,4761505808.2,1770214290.8,87183313.682,701488002.47,561519185.4,624901800,2975024204.8,3246532336.8,1276754696.7,608678391.31,5485681526.3,610093558.62,465752419.78,2015,0.156588315395237,0.0892993184421408,1.87760718464557,-0.0845187721108702,23.1969552953697,0.703114388292013,0.186938024009976,0.149638035993148,0.867365380790957,2.09758505464957,0.188744409035068,0.0208925330399536,0.0833317065588938,0.0660660253152894,0.162582515892015,1.46186743217808,0.91548122788913,249.816769917806,2008,7,0.40126810103311,1,0.004981765257663,5.52072772881606,-3.77380555067102,-1.07889934377264,5.76208955125389,-3.31636390735114,0,NA,1,1
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",11407610264,4248941888.1,346590597.73,1982074877.4,4343059681.6,1732675325.4,98229216.258,684382951.46,545381847.29,750886270,3232916432.8,5983305540.4,1384355187,572312948.81,5093448420,843769442.03,891757228.16,2016,-0.021007440823218,0.102490290415194,1.45736511162828,-0.0212058876685687,23.1575465366407,0.661759867615943,0.157687686664595,0.125660643159738,1.0789674449383,2.41887797555247,0.168696549578812,0.0303824017221001,0.107206791432534,0.0798574386739924,0.194411697585607,1.17357408857397,0.978794112331431,308.932376861572,2008,8,0.380715994068081,1,0.0605805983923214,5.73312240783948,-2.87464020152092,-1.07534220106013,5.67258255115303,-3.31082746292064,0,NA,1,1
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",12416986634,4360384001.2,358410651.13,1847118199.3,4496653380.4,1666149985.3,107731709.02,1711512814.2,471466229.02,879111269,4207026248.5,6795097542.7,1159793188.6,458985737.24,5159409521.6,931349929.09,2049354809,2017,0.0262282036410325,0.109707869023938,1.49302385082436,-0.0383945792525454,23.2423312619531,0.601259893611502,0.402809183856675,0.110960856005217,1.05813668885036,2.52686106451616,0.112066386366878,0.0288645435236763,0.0851933479753757,0.0843529190488107,0.219195732400678,1.21428102748356,0.961605420747455,346.490038553874,2008,9,0.362137248991421,1,-0.0343621005931646,5.84785406945444,-2.82125764915403,-1.08920223336496,5.73925824702615,-3.73779141994494,0,NA,1,NA
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",15250468171,4472306720.9,403797693.56,1596299153.4,7116430970.9,1965911512.1,106237438.01,3106585782.4,530259001.12,879111269,4518837282.1,6283011996.8,1245661942.1,380541809.7,6685539347.8,429559374.37,3609876143.9,2018,0.0256680878723521,0.116970232766113,1.99815661233098,0.179912690600916,23.4478760392663,0.658480575784674,0.712456926166377,0.121608326462548,0.98329716523822,3.2733904931025,0.11734412372414,0.0264777244234281,0.0893587594223677,0.0926059937493746,0.0985141157870002,1.53324554579599,1.17991269060092,165.088276545207,2008,10,0.466636885576567,1,-0.0139808789354081,5.10648034019899,-3.49633931594707,-1.10227445613477,5.96043966143108,-4.3018341083265,0,NA,1,0
"Energia Eletrica","Utilidade Publica",2149,"ALUP11","Nivel 2",19388704373,4430361228.5,891156020.32,2087737908.1,9753516079.8,4596596894.6,113084656.4,1026208172.5,440499040.25,879111269,5007088571.9,9198511327.2,2447167619.8,349977462.43,8556490758.1,428127934.79,3359468330.8,2019,-0.009378939106296,0.224546467715861,2.64768378531897,1.3381504540303,23.6879564846286,0.702814175689491,0.229458361544015,0.0984948188350898,1.08515581600177,6.99235774443466,0.0879750845076119,0.0459626390281648,0.177978880845289,0.199260935336891,0.0957286611826669,1.91321644334316,2.3381504540303,158.080664316813,2008,11,0.503051461931741,1,0.0881650058189348,5.06310543639972,-1.89120531503546,-1.15198216848276,6.23010521478802,-3.67760524416532,NA,0,1,NA
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3806051169,728026886.26,277706042.03,1159520865.2,1304468796.3,3833769671.9,191774927.9,44983894.657,197089883.56,184551000,1342061507.4,4937608045,433734490.11,437993338.89,1540307632.5,267080824.52,1511986757.5,2011,0.257451411381116,0.810889706680726,4.25581436064594,0.108405314807504,22.0598580500285,0.647387423908998,0.0776963912918774,0.340414560133366,1.94469211732765,0.990276453083069,0.146856073639893,0.0729643480076923,0.206924973631056,0.479655162591037,0.461303237674065,2.66042648012387,1.1084053148075,133.884857654572,2010,1,0.342735485777175,1,0.340247827431955,4.89698015933123,-11.7340423349643,-1.06831617992808,4.6272901161875,-3.19179117111024,0,NA,1,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3608053267.6,730412106.7,339879959.8,894285177.43,1177750569.1,4253618821.7,212023988.25,71519752.844,103739120.62,185449000,1536017521.1,8918025299,525408525.77,181084821.09,1141255981.7,71057047.54,1588835405.6,2012,0.0032762807047598,0.758081821517919,2.84609783736753,0.109513399533969,22.006434202785,0.574280808190796,0.0982377906555201,0.1424935295356,3.04598081858153,2.90144984326914,0.0675377195864983,0.0942003719435331,0.221273491435566,0.466850835064653,0.097602229919052,1.56760142137446,1.10951339953397,117.530190149943,2010,2,0.326422722102275,1,0.0725909298219055,4.76669523802776,-3.83465383007938,-1.08884236765838,4.52543328437219,-3.35986068998521,0,NA,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3596003630.1,805825353.33,119337178.75,964135756.08,1085699218.5,4322744967.4,229417484.01,48431091.117,29918739.93,185533000,1546168655.6,4816747959.1,288170435.72,183849156.4,1105582234.6,60913633.276,1400324045.5,2013,0.103247531000981,0.477476563656198,2.80640881466375,0.0162511378187792,22.003088963038,0.570031397459238,0.0663065284279193,0.0409614512897011,1.90950389376805,1.56742865380915,0.0193502434690023,0.0331860562517512,0.0771825106645242,0.163383352569504,0.0833962535906033,1.51364171603756,1.01625113781878,137.888738632202,2010,3,0.301918276559083,1,0.0668854091828988,4.92644711817385,0.151011259256301,-1.06099247594565,4.48156816260167,-3.00393162466012,NA,NA,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3894009650.1,724223660.5,67006199.898,1220434465.3,1157366102.8,4387229692.2,249980531.83,62126534.583,26636151.582,185533000,1516209082,3528874919.6,255378333.65,263028389.6,1494999590.5,66645471.952,1376107594.5,2014,-0.101264737443155,0.393369022726924,2.95076415537679,0.0149175408880959,22.0827052220906,0.610630373768832,0.0770967732974245,0.0330544968235717,1.51686205696699,0.970915474327187,0.0175675979640386,0.0172075074072503,0.0441932453073118,0.0831522607486882,0.0827046104675084,1.85524020102129,1.0149175408881,148.63472366333,2010,4,0.297217060766729,1,0.0696432104218145,5.0014917770144,0.548844357349324,-1.05661255903209,4.53381865812636,-2.94755463930091,1,NA,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3356737732.1,542619471.98,42388646.11,984714656.1,1045931901.7,3751148652.4,235630097.02,53520347.381,14379237.63,204086000,1326091174.3,1173163146.3,83835032.582,315067917.96,1301456122,380025756.53,1223140716,2015,-0.250757049824389,0.383885197755148,2.80389425056626,-0.144984667871591,21.9342354262147,0.604946444990688,0.0739003022133381,0.019854691878021,0.954441472582868,0.266085589179675,0.0108433250357694,0.0126279291064784,0.0319651068731195,0.0585297725301257,0.524735350772208,1.79703618230518,0.855015332128409,249.816769917806,2010,5,0.311591784993479,1,-0.4218726853172,5.52072772881606,0.905391272463931,-1.09345303479115,4.32222789138208,-2.88672332994774,1,NA,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",2948414229,451628695.85,98136661.854,809112835.5,1011212626.2,3181178520.6,191108118.86,40189798.762,0,204086000,1128088767.3,1356370927.8,10431885.003,240290191.34,916092345.89,247764795.85,964511680.87,2016,-0.167688003893369,0.533052711246347,3.35469985081386,-0.151945493131905,21.8045333132751,0.617391356952375,0.0740662671307183,0,1.07742540320646,0.043413694686519,0,0.0332845571320162,0.0869937408284661,0.180857243283037,0.456608744514668,1.68827768481512,0.848054506868095,308.932376861572,2010,6,0.342968303521913,0,0.0120387064072031,5.73312240783948,1.6111833566211,-0.99415888782041,4.13387888753437,-2.95668243021103,1,1,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3068381221.9,337625357.19,65465714.472,1380259851.8,648650867.43,3114790410.4,166463243.89,44829900.474,0,204086000,1039470502.6,1602710373.9,121219565.61,182076315.28,1087764438.2,71497988.272,620726281.59,2017,-0.252427136954699,0.513539021087869,4.49243092361842,-0.0208690300686044,21.8444159701962,0.66123163080106,0.0992627370358446,0,1.18356254666466,0.665762405305635,0,0.021335586987937,0.0629798674500646,0.144954727353603,0.158311437977685,2.40853703096244,0.979130969931396,346.490038553874,2010,7,0.211398395610159,0,0.0090821813449077,5.84785406945444,1.76522857909813,-1.00179018875023,4.1393413203608,-2.96713824390985,1,1,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",3301493977.7,233498512.44,29613299.536,1435622232.6,849300201.02,2885978551.2,143984136.82,41574303.643,0,204280000,1016571544.1,1106949584.5,292341933.4,139121846.65,1061132966.5,37330110.06,633777649.45,2018,-0.308409432326501,0.514171796220588,6.76762685313992,-0.0734597931327959,21.917640923487,0.692087415285234,0.123137385144931,0,1.02737489180064,2.10133735599031,0,0.0089696663801368,0.0291305611571269,0.0877105315266205,0.110566665876913,3.1429303039666,0.926540206867204,165.088276545207,2010,8,0.257247236177504,0,-0.200328299752704,5.10648034019899,1.78592274322231,-1.0236260359449,4.18316693637929,-2.99710809377949,1,1,NA,1
"Comercio","Consumo Ciclico",2205,"AMAR3","Novo Mercado",4024005598.5,176660867.45,112471055.97,1548406157.4,1054202565.7,2885245290.7,328311261.47,37113316.386,0,260688000,1421396875.4,3465327556.9,66997558.927,34969218.328,1520991331.2,155483144.47,829473662.46,2019,-0.243417589243122,1.88773073041852,11.1461469107593,-0.0002540769056288,22.1155436610202,0.646770651628854,0.158944551715449,0,1.50793435333736,1.91590095891148,0,0.0279500247245991,0.0791271304422624,0.481677826529626,0.665884946525957,6.51392300236103,0.999745923094371,158.080664316813,2010,9,0.261978404327511,0,0.0906805530533552,5.06310543639972,0.356230620846479,-1.13010756195896,4.37202699299521,-3.16203425295021,1,0,NA,1
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",6399267632.9,333318283.4,139512501.09,2190789675.5,2426633205.4,6621613334.6,113654310.86,23933728.794,9678632.8249,159816337,1781844751.9,2250441772.9,370205358.65,924813236.88,3302707501,321062749.79,2191708097.3,2011,0.515956166260822,1.1514213554485,21.0003802285697,-0.0245110587472479,22.5794493884048,0.721554894380882,0.108852365903186,0.044019136790867,1.07322666401556,0.400302832925429,0.0054318047711954,0.0218013230721491,0.078296664701701,0.634513157035703,1.46021709441219,15.0209575977218,0.975488941252752,133.884857654572,2007,4,0.379204831647322,1,0.340247827431955,4.89698015933123,-0.46123494258982,-1.11674864951682,5.12170179213762,-3.06968322946361,NA,NA,1,1
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",7076208399.5,387334601.93,252295610.97,2435324455.5,3208400060.9,7114188670,139445778.55,53613205.382,174438.42157,156536355,1432483883.1,3933908725.7,236300494.68,925868879.78,4078388035.8,724223977.61,2201744017.6,2012,0.162056272398288,1.17527723209197,16.9319380228153,0.0743890213018237,22.6800040644072,0.79756335565227,0.160846878350388,0.0005233388933563,1.35349790472208,0.255220258333068,0.0001217733920974,0.0356540673657699,0.17612457211317,0.756921007742115,2.17277003296243,12.235716547555,1.07438902130182,117.530190149943,2007,5,0.453406666361989,1,0.0725909298219055,4.76669523802776,1.47665804391609,-1.15254820786441,5.20328813207756,-3.2287995420502,1,0,1,1
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",9231017890.2,446144453.29,222714904.63,3568066910.8,4504902427.3,8498262097.6,143769071.62,124924522.62,0,158999202,1158048552.1,3388861285.9,381008557.9,1048847593.9,4997826753.2,608061575.13,2213958839,2013,0.151832165437748,0.946168956824136,20.8423654841944,0.194551127584869,22.9458351600091,0.874548119625093,0.322523528746282,0,1.24166486950137,0.363263986222508,0,0.0241267980713636,0.192319142600826,0.574993567629286,1.56986123134925,12.9031249165372,1.19455112758487,137.888738632202,2007,6,0.488017950012054,0,0.0668854091828988,4.92644711817385,1.72430222268112,-1.08545672288996,5.48890758825661,-3.49076085438536,1,NA,1,1
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",10015073626,621985489.99,214223866.02,4076001490.2,1899631407.6,10446464898,196388164.6,256246704.2,0,255484410,4039440729,7520285916.7,480934304.15,1225272155,2504851574.4,2098471210.5,1207534833.9,2014,0.3941347592765,0.920356686252685,13.3939419256116,0.229247201136594,23.0273571576098,0.596663900883305,0.574358153083293,0,1.34756061897173,0.392512228558724,0,0.0213901438990779,0.0530330509572876,0.480167050022141,4.70356897866881,5.61444069500022,1.22924720113659,148.63472366333,2007,7,0.189677228399838,0,0.0696432104218145,5.0014917770144,0.576659993878675,-1.09389299616418,5.54998241439888,-3.92158600829388,1,NA,1,NA
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",11791165679,670799969.11,495882208.75,3866388783.8,4717380796.8,10683421545,284382255.07,390443947.99,0,257318364,3207288242.2,4644876209.6,488470951.51,1427172521.3,4979391793.2,1050521120.9,2365194953,2015,0.0784817007882046,1.25447373994616,13.8005945777578,0.0226829505783689,23.1906164167526,0.727989779169926,0.627738032918223,0,1.1219116201344,0.34226482378252,0,0.0420554016667888,0.154611051861636,0.797256876133835,1.68898010935414,8.00563979921791,1.02268295057837,249.816769917806,2007,8,0.400077560202689,0,-0.4218726853172,5.52072772881606,0.520203526316535,-1.16996752108056,5.7141173617784,-4.12307062845956,1,0,1,0
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",11420264569,600254342.99,541788952.21,3478513448.4,4509430126.8,9591436369.2,325438013.38,250061929.27,0,342463558,3432265239,3895233847.3,402643998.43,1745560459.7,4757272980.6,1464226292.8,2026131889.1,2016,-0.105166412296647,1.2928249933294,11.9080857827084,-0.102213057043608,23.1586552080688,0.699456875540464,0.372781664855733,0,1.04053433707276,0.23066746052394,0,0.0474410158308128,0.157851714387858,0.807675875311729,2.18280614225832,7.09193977291297,0.897786942956392,308.932376861572,2007,9,0.394862141726622,0,0.0120387064072031,5.73312240783948,0.704414562795246,-1.12353039352168,5.63397348664042,-3.70267418025637,1,NA,1,NA
"Comercio","Consumo Ciclico",2099,"AMER3","Novo Mercado",13673219297,508929368.12,445677689.86,4004985695.8,5437612270,7713139976.5,363331574.07,1591744720.5,0,453723681,4230892129.1,10075094666,268469221.31,1483428090,6761290715.1,936323928.25,3533488054.3,2017,-0.152143796936295,1.34777744364188,15.7309948292324,-0.19583056389047,23.3387049608341,0.690577014373378,2.65178376314808,0,1.42743944990938,0.180978925179986,0,0.032594934680656,0.105338939462587,0.742481408197699,1.55987864008774,11.2640429745506,0.80416943610953,346.490038553874,2007,10,0.397683394955353,0,0.0090821813449077,5.84785406945444,-2.2655024740138,-1.1334189621207,5.82126586156634,-7.56901323428263,NA,0,1,0
