"setor_economatica","setor_bovespa","id_cvm","codigo","listagem_bovespa","at","k","ll","d_cp","d_lp","v","depreciacao","caixa","dividendos","qtd_acoes","pl","v_merc","ebit","desp_fin","div_onerosa","fcl","cap_giro","ano"
"Comercio","Consumo Ciclico","00813","LREN3","Novo Mercado",8175532339.9,1964498946.7,793629077.96,3186427046.7,1497507367.2,8063581613.8,356424084.4,1148041682.3,274411590.51,711735000,3491597926,27360759586,1177683121.1,153984918.49,2026445383.5,325036546.62,2129795597.1,2017
"Comercio","Consumo Ciclico","00813","LREN3","Novo Mercado",9209897988.5,2082368425.3,1065105698.8,4514981487,566081456.68,8798000306.3,328441070.7,986314045.99,300331249.34,717939000,4128835044.8,31782498629,1486585966.2,107323283.36,2008383726.3,210450400.91,1676774910.6,2018
"Comercio","Consumo Ciclico","00813","LREN3","Novo Mercado",11803284834,4057641512.2,1100169545.7,4773067576,2320995156.7,9597828735.5,730806113.59,1149177501.3,409481688.93,793727000,4709222101.4,44643204716,1645263935.3,206423991.47,1646640282.1,813370905.47,1889661084.6,2019
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",2408333237.3,577787084,122016858.37,413463249.54,1687673250.5,969081204.78,48687432.644,97423189.457,0,47716103,304042335.56,1532986698,31097435.417,343588168.66,942179640.24,98298023.537,264184894.89,2010
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",2351940633.1,531054347.91,377588719.19,1352971482.7,1067395488.6,898086692.11,56231824.075,37636519.981,0,47716103,72641378.079,332222526.91,20194328.14,528037793.74,1184413695.5,147906595.03,584925186.38,2011
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",2412575024.4,950945142.02,828876682.51,1475919050,1217161826,916084066.96,47396988.749,49531641.976,0,157003138,285011684.76,382959121.17,446928975.56,464536908.1,1168725598.2,226611770.83,701238019.84,2012
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",1996284128.9,796635477.72,528709567.5,2466641336.2,316157403.5,789024239.62,75523358.065,28859335.983,0,157604619,786514610.77,149588313.19,177087953.87,474871189.3,1100733263.2,78658300.443,1939108418.9,2013
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",1341421306.8,590216507.66,827717164.27,388315108.3,828021487.49,504083856.16,67313146.588,2018764.7634,0,4697054385,125084711.05,431291326.77,294855088.4,686974236.86,358551773.35,49297737.062,23915606.995,2014
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",964815791.89,420593885.91,89054795.401,250823589.2,603394625.95,317990700.69,60525069.965,36756422.468,0,9393834,110597576.73,23047121.223,331635094.32,858820471.97,237458910.38,45776039.874,28577134.726,2015
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",716226127.1,314160872.49,8218385.0858,197622610.81,468857196.47,154427581.68,54047311.851,1374934.7097,0,9393834,49746319.818,42215012.935,100386960.51,1057953715.7,172024069.69,30639968.386,16367633.146,2016
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",623136374.82,155088687.03,5943452.386,137153260.64,364511165.77,121713499.32,33564745.596,2312606.3139,0,9393834,92957025.126,29508335.118,10510172.863,343893765.97,181052702.65,16117836.979,105828547.76,2017
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",607368637.76,141929383.32,100972132.17,133631019.08,334671108.37,132131717.24,14263205.054,1299882.1677,0,16222745,88336651.055,30996315.016,59679730.688,208655623.85,183477584.91,530883.6540503,104244285.35,2018
"Siderurgica e Metalurgica","Petroleo, Gas e Biocombustiveis","02006","LUPA3","Novo Mercado",505122275.84,84237428.607,26203640.973,68430961.55,337028791.81,32708005.67,7271114.9831,5839714.3187,0,22515076,99662522.479,43271288.048,20689244.987,76625980.599,148921723.94,78997301,115949459.68,2019
"Outros","Bens industriais","00819","LUXM4","Tradicional",211562459.31,126423034.19,10878683.16,22716735.07852,70804534.41,83732847.218,16747508.205,4399663.03,2511187.4691,1751000,125111897.06,77092892.183,16627033.791,4751698.6565,34031675.166,10162095.085,5208562.6696,2011
"Outros","Bens industriais","00819","LUXM4","Tradicional",202876319.16,116223294.1,6624225.1446,22716735.07852,68495168.009,70042939.427,16236077.831,7549635.7539,2393354.2756,1741000,121818628.21,106614967.52,11957901.627,4689141.2985,37854615.773,10353955.124,3796578.852074,2012
"Outros","Bens industriais","00819","LUXM4","Tradicional",197740049.78,111484469.12,5905583.7949,22716735.07852,61490094.186,83480751.876,17226829.401,10691744.71,0,1731000,117895328.58,76124949.675,10772700.479,3464348.6124,41241381.325,4522356.7704,3796578.852074,2013
"Outros","Bens industriais","00819","LUXM4","Tradicional",202687130.42,122684230.53,5344020.5627,22716735.07852,68495022.515,83305856.136,14918396.136,4584524.2677,0,1732000,113205611.83,50005183.593,9440578.299,2572318.1943,48068638.567,11820071.009,5615550.3262,2014
"Outros","Bens industriais","00819","LUXM4","Tradicional",206402269.79,134635271.95,10021138.655,22716735.07852,77824719.854,88229873.757,14722954.981,2633586.0546,0,3464000,109702726.39,58616933.008,14867553.316,3272426.2361,59709630.179,15892779.21,9171327.1333,2015
"Outros","Bens industriais","00819","LUXM4","Tradicional",209157342.88,136828863.44,10025983.759,25815988.212,72753337.606,104001042.74,16292920.555,1159717.8411,0,3464000,110588017.06,55623282.501,17191701.882,3179188.0434,60700077.851,1403927.6557,12279627.756,2016
"Outros","Bens industriais","00819","LUXM4","Tradicional",201895405.55,133340438.98,4208185.2597,25621728.219,66722212.516,110800380.54,17937592.767,4740030.5525,0,5196000,109551464.81,68026048.677,13261470.304,3641677.9519,50684531.447,12680881.553,9474645.1651,2017
"Outros","Bens industriais","00819","LUXM4","Tradicional",203159575.87,131465592.88,6506719.413,27941724.154,65471253.888,135488441.08,16128979.7,12027825.359,0,5196000,109746597.82,97797383.484,16951716.365,3948718.3601,43227085.548,15622599.9,3796578.852074,2018
"Outros","Bens industriais","00819","LUXM4","Tradicional",188997939.61,113776333.22,12992713.722,38348525.071,49223166.202,119156597.96,16205857.871,5878752.5187,0,5196000,101426248.33,135228324.58,18694292.872,3083016.8155,31560883.179,16982617.952,23298798.506,2019
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",8283583941.6,1304977498.9,152912665.36,846329485.78,3745221350.8,3793253907.6,202633235.4,252213831.98,0,258211934,3668214289.2,4388770507.1,566804167.01,432931223.92,2207091404.7,489025585.11,2253960848.8,2010
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",8345855670.4,1405039898.7,153191823.23,1078321109.9,3116391472.2,3628162090.8,161395035.63,1205473249,14730735.216,291981934,4127940029,2635942260,455964366.47,360166867.18,1558062744.9,547053975.98,2151006520.5,2011
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",8401819183.5,1601301839.6,104556615.93,1047912208.3,3198637422.5,3642095369.1,163592195.31,1178545890,0,291824434,4127768892,3559063538.6,368397685.15,308451478.09,1594551959.6,128862688.2,2131672990.6,2012
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",9036245288.1,1743152187.7,77381153.392,1083806528.4,3731675729,3707162880.4,176073215.17,1324739272.7,0,288904634,4193564683.7,2379174686,436225975.75,440672959.91,2086939236.9,63091064.314,2490168757.7,2013
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",8668154826.1,1719178236.1,125676304.88,1504116169.5,3369342001.4,3767366594.3,192371622.88,1164002185.3,0,283270134,3773041172.8,769162724.91,171235588.68,587718958.53,2046556556.1,296013353.04,1849423324.4,2014
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",7716857528.1,1892954571.9,1257866835.6,1679209788.3,3817163718.1,4006999996.8,211496397.99,943666507.66,0,265861334,2192648842.4,913811536.83,300450448.65,956981406.73,3393798759.2,253108716.98,1286773464.9,2015
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",6853129559.6,1576073272.8,501245662.53,1767031966.5,2895411778.3,3783667550.7,187076984.25,1070890145.1,0,51545081,2169709418.3,1365116888.4,517975707.5,370334705.42,2777818619.5,450080918.58,965852047.07,2016
"Mineracao","Materiais Basicos","02084","MAGG3","Tradicional",6870598462.6,1450791636.5,197987263.35,2013076677.5,2760460128.4,3986902955.9,162450032.47,968653839.56,135247933,50040481,2097061656.7,2731843648,73506218.766,401544279.25,2839022668.6,373576365.89,743071279.5,2017
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",3935268639.9,1629201007,585957201.13,478660884.2,522969147.4,4072560934.5,89319726.354,90602816.337,127102560.49,113450000,2933638608.3,7467375409.8,687761226.38,92054207.734,460246043.41,65939160.695,655119083.94,2010
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",4784799393,1848288738.4,573495763.04,875848992.73,770712379.42,4554610337.6,102692703.76,149142631.23,136891791.42,113450000,3138238020.9,8466949667.5,650342793.4,79176723.91,900471146.75,247229144.39,439437467.26,2011
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",5065946028.6,1972741849,695592423.8,734659238.78,767690188.71,5240768806,114146294.25,211401627.44,124439639.41,113450000,3563596601.1,13096645252,804798267.17,96615232.883,622110977.86,70113897.429,911724584.72,2012
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",5422502573.9,2119843569.8,731930881.18,950392816.34,535851820.46,6018137438.5,132611133.34,428151335.65,159826229.74,113450000,3936257937.1,15835227641,807885538.08,99794735.188,800638600.94,370534556.3,963913825.61,2013
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",5874286709.1,2368931907.5,786074730.11,900913455.74,663470515.59,6007615693.4,134348204.72,586718102.45,153827513.84,113450000,4309902737.8,13542317400,876193753.36,107982271.16,830882388.04,383100949.8,1244802621.9,2014
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",6044183110.4,2555788595.1,715791385.24,928868883.05,709871150.16,5478337827.3,125576541.88,413409008.03,230067802.08,1.13e+08,4405443077.2,8906427725.9,688246587.8,119053023.59,895021020.52,95922031.044,1332345644.8,2015
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",6335008887.3,2561501134,874693764.3,910981781.6,591565380.09,5941402882.3,132491072.67,959113417.34,153729520.75,1.13e+08,4832461725.7,14492157525,892764175.47,193845722.03,717481744.69,778419341.67,1711620871.1,2016
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",6596360182.2,2673265663.2,914408869.26,638227349.61,550954894.94,5865919957.6,138186621.96,1002947570.6,190943291.99,3.39e+08,5407177937.6,19131157590,908524992.21,92073143.743,370099332.51,574319259.43,2125704396.2,2017
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",8151635203.5,3331131291.2,755390239.91,1337291628,1007323065.2,6290650806.5,190349733.05,470881010.15,138205142.6,3.39e+08,5807020510.3,15148795460,783904121.04,195082557.03,1303853855.9,895847467.53,1219923231.1,2018
"Alimentos e Bebidas","Consumo Nao Ciclico","02033","MDIA3","Novo Mercado",8108965842.8,3354892853.6,557429459.83,1154736941.4,913364752.16,6109586395.9,233764745.14,348718230.24,139136148.49,3.39e+08,6040864149.3,12860434283,539045470.6,222613833.67,980636579.47,327556522.93,1169316207.6,2019
"Construcao","Bens industriais","00478","MEND5","Tradicional",14285802863,43231539.539,905757939.56,42849776.459,7469573282.7,6435606.586717,791689.00896,49975.68821258,0,10309000,6773379804.7,686845429.54,39872337.36,286808901.03,2548622155.3,2700504.406,24281070.613,2011
"Construcao","Bens industriais","00478","MEND5","Tradicional",13645798839,40101619.169,820788948.57,22716735.07852,8044147983,6435606.586717,745059.02095,49975.68821258,0,10309000,5578938382.3,392037060.93,816865562.38,727850227.17,2662830592.8,530883.6540503,22032459.619,2012
"Construcao","Bens industriais","00478","MEND5","Tradicional",12861299309,37160093.919,379810970.83,22716735.07852,7975304577.1,7665673.8836,703558.2598126,49975.68821258,0,10309000,4865123497.8,166434974.99,140987263.89,682182165.13,2755389628.6,20848902.185,19878828.742,2013
"Construcao","Bens industriais","00478","MEND5","Tradicional",12302887657,34262596.244,269538545.23,55250404.051,7981853510.8,9116579.016,703558.2598126,49975.68821258,0,10309000,4265783742.3,159894309.91,121224266.15,722590546.71,3772327587.3,332696105.87,52263576.652,2014
"Construcao","Bens industriais","00478","MEND5","Tradicional",11158493446,30160605.009,489255575.26,1025040998.1,6745442363.1,6435606.586717,703558.2598126,49975.68821258,0,10309000,3388010084.9,463937546.49,106399484.11,961549291.82,3802393353.9,35025983.386,1016453990.4,2015
"Construcao","Bens industriais","00478","MEND5","Tradicional",1070033738.1,27814271.261,1024045350.2,1106315064.8,8936253774.8,6435606.586717,703558.2598126,49975.68821258,0,10309000,8972535101.4,52920072.526,166310229.1,910713039.29,8235135202.8,147965500.06,1099832911.1,2016
"Construcao","Bens industriais","00478","MEND5","Tradicional",1034999102.6,26480696.279,1658059654.3,1227494603,10197058966,6435606.586717,703558.2598126,49975.68821258,0,10309000,10389554467,39701070.969,925125931.02,742948879.26,8844095451.8,15419180.739,1220874158.1,2017
"Construcao","Bens industriais","00478","MEND5","Tradicional",996725632.31,25023514.79,1173999281.6,1343502872.2,10842230502,6435606.586717,703558.2598126,49975.68821258,0,10309000,11189007742,72780711.646,229655246.37,961270693.64,9568649805.6,1260207.0493,1336902185.4,2018
"Construcao","Bens industriais","00478","MEND5","Tradicional",962847172.05,23511006.157,461031131.46,1345557664.6,10858182025,6435606.586717,703558.2598126,49975.68821258,0,10309000,11240892518,131804711.41,210326810.48,250867480.63,9386605047.4,530883.6540503,1338978226.5,2019
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",1427747547.8,525978576.63,12802571.873,375710409.71,674003835.6,1305214120.7,38092775.353,206522497.76,7060327.6102,17349638,378033302.49,312234265.88,86118666.798,77976877.63,859621964.74,186842896.85,441567919.23,2010
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",1306200811.6,505457446.35,18219799.425,458907384.31,543887219.95,1131057611.3,39678326.615,232825411.16,7968521.9815,17349638,303406207.37,335964979.61,4261977.985,115840060.95,756848434.15,208866648.72,235441427.01,2011
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",1000802008.1,264225425.05,78680597.879,448243176.89,512347818.53,701181844.75,39837004.953,253342241.5,0,17349638,40211012.755,73096304.089,49706080.397,249788428.23,687994004.42,137568348.08,74380247.299,2012
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",626171939.05,220646345.14,68482997.71,754986525.97,24804568.57,643451808.44,49755694.998,36416138.314,0,17349638,153619155.49,12834711.118,55016424.216,95663199.373,563228828.39,41840174.861,486167310.7,2013
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",547814577.2,198451528.45,20797605.798,99720945.317,650610236.36,590204702.02,25711376.301,55920702.163,0,17349638,202516604.48,11606671.412,19156621.575,46731977.557,573869628.85,16074037.304,120876655.58,2014
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",470765952.19,177225407.55,60854564.53,106289257.51,717706720.55,506659525.58,23855169.451,41762843.483,0,17349638,353230025.88,19722720.68,5478143.4492,168455874.14,677388675.18,7942241.2924,81124406.431,2015
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",405631386.98,156778240.54,1833246.2797,69325479.294,663511375.66,476747738.25,21081217.103,33592788.427,0,5783212,327205467.97,24256063.046,5865496.0042,56016601.954,597029435.3,10966024.278,88543342.058,2016
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",364706139.61,142739260.99,9416153.0148,60214419.198,648671448,483083419.99,16174162.754,43848532.174,0,5783212,344179727.59,25808939.322,12867189.884,52593108.648,615726285.93,26295471.136,86644205.642,2017
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",364075591.49,145821721.25,17436170.442,71636558.467,672615414,497753594.27,20064124.993,37287302.695,0,5783212,380176380.98,31821039.498,36581503.221,84591528.697,659504875.55,681785.58679,88974585.195,2018
"Siderurgica e Metalurgica","Materiais Basicos","00839","MGEL4","Tradicional",367045163.64,148584393.86,2176129.4016,68692217.196,669349977.09,556876919.16,18362968.662,26154592.978,0,5783212,370997030.65,48105564.318,47236221.923,52867732.509,656694593.46,31284612.841,141046017.35,2019
"Comercio","Consumo Ciclico","02247","MGLU3","Novo Mercado",7631121649.4,766558359.03,18252656.084,4955308239.9,1704281133.5,10043765741,136021872.28,270859340.24,0,186494000,971532276.02,2783667362.3,334293030.94,340158726.77,1112956721.7,820835994.23,625828596.98,2011
